marketplace,operation_id,http_method,host,path,section,scope,safety,summary,pagination,rate_limit,status,implemented_in_baseline,contract_parameters,request_body,replacement,shutdown_date
ozon_seller,PostingAPI_FbsPostingLastMile,POST,api-seller.ozon.ru,/v2/fbs/posting/last-mile,fbs,seller,write,Изменить статус на «Последняя миля»,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/postingFbsPostingLastMileRequest""}}}",,
ozon_seller,PostingAPI_FbsPostingTrackingNumberSet,POST,api-seller.ozon.ru,/v2/fbs/posting/tracking-number/set,fbs,seller,write,Добавить трек-номера,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/postingFbsPostingTrackingNumberSetRequest""}}}",,
ozon_seller,FinanceAPI_GetRealizationReportV2,POST,api-seller.ozon.ru,/v2/finance/realization,finance,seller,read,Отчёт о реализации товаров (версия 2),none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2GetRealizationReportRequestV2""}}}",,
ozon_seller,InvoiceAPI_InvoiceCreateOrUpdateV2,POST,api-seller.ozon.ru,/v2/invoice/create-or-update,invoices,seller,write,Создать или изменить счёт-фактуру,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2InvoiceCreateOrUpdateV2Request""}}}",,
ozon_seller,invoice_getV2,POST,api-seller.ozon.ru,/v2/invoice/get,invoices,seller,write,Получить информацию о счёте-фактуре,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1InvoiceGetRequest""}}}",,
ozon_seller,OrderAPI_OrderCreate,POST,api-seller.ozon.ru,/v2/order/create,OrderAPI,seller,write,Создать заказ,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1OrderCreateRequest""}}}",,
ozon_seller,PolygonBind,POST,api-seller.ozon.ru,/v2/polygon/bind,PolygonAPI,seller,write,Связать метод доставки с полигоном,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2PolygonBindRequest""}}}",,
ozon_seller,PostingDigitalList,POST,api-seller.ozon.ru,/v2/posting/digital/list,BetaMethod,seller,UNVERIFIED,Получить список отправлений,none_or_response_driven,,CURRENT,False,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/posting.v2.PostingDigitalListRequest""}}}",,
ozon_seller,PostingAPI_GetFboPosting,POST,api-seller.ozon.ru,/v2/posting/fbo/get,orders_fbo,seller,read,Информация об отправлении,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/postingGetFboPostingRequest""}}}",,
ozon_seller,PostingAPI_GetFboPostingList,POST,api-seller.ozon.ru,/v2/posting/fbo/list,orders_fbo,seller,read,Список отправлений,offset,,SHUTDOWN,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/postingGetFboPostingListRequest""}}}","{""method"":""POST"",""path"":""/v3/posting/fbo/list""}",2026-08-31
ozon_seller,PostingAPI_PostingFBSActCheckStatus,POST,api-seller.ozon.ru,/v2/posting/fbs/act/check-status,fbs,seller,write,Статус отгрузки и документов,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/postingPostingFBSActCheckStatusRequest""}}}",,
ozon_seller,PostingAPI_PostingFBSActCreate,POST,api-seller.ozon.ru,/v2/posting/fbs/act/create,fbs,seller,write,Подтвердить отгрузку и создать документы,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/postingPostingFBSActCreateRequest""}}}",,
ozon_seller,PostingAPI_PostingFBSGetBarcode,POST,api-seller.ozon.ru,/v2/posting/fbs/act/get-barcode,fbs,seller,write,Штрихкод для отгрузки отправления,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2PostingFBSGetBarcodeRequest""}}}",,
ozon_seller,PostingAPI_PostingFBSGetBarcodeText,POST,api-seller.ozon.ru,/v2/posting/fbs/act/get-barcode/text,fbs,seller,write,Значение штрихкода для отгрузки отправления,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2PostingFBSGetBarcodeRequest""}}}",,
ozon_seller,PostingAPI_PostingFBSActGetContainerLabels,POST,api-seller.ozon.ru,/v2/posting/fbs/act/get-container-labels,fbs,seller,write,Этикетки для грузового места,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/postingPostingFBSActGetContainerLabelsRequest""}}}",,
ozon_seller,PostingAPI_PostingFBSGetAct,POST,api-seller.ozon.ru,/v2/posting/fbs/act/get-pdf,fbs,seller,write,Получить PDF c документами,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/postingPostingFBSGetActRequest""}}}",,
ozon_seller,PostingAPI_ActPostingList,POST,api-seller.ozon.ru,/v2/posting/fbs/act/get-postings,fbs,seller,write,Список отправлений в акте,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2PostingFBSActGetPostingsRequest""}}}",,
ozon_seller,PostingAPI_FbsActList,POST,api-seller.ozon.ru,/v2/posting/fbs/act/list,fbs,seller,write,Список актов по отгрузкам,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2PostingFBSActListRequest""}}}",,
ozon_seller,PostingAPI_MoveFbsPostingToArbitration,POST,api-seller.ozon.ru,/v2/posting/fbs/arbitration,fbs,seller,write,Открыть спор по отправлению,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/postingMovePostingRequest""}}}",,
ozon_seller,PostingAPI_MoveFbsPostingToAwaitingDelivery,POST,api-seller.ozon.ru,/v2/posting/fbs/awaiting-delivery,fbs,seller,write,Передать отправление к отгрузке,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2MovePostingToAwaitingDeliveryRequest""}}}",,
ozon_seller,PostingAPI_CancelFbsPosting,POST,api-seller.ozon.ru,/v2/posting/fbs/cancel,orders_fbs,seller,destructive,Отменить отправление,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/postingCancelFbsPostingRequest""}}}",,
ozon_seller,PostingAPI_GetPostingFbsCancelReasonList,POST,api-seller.ozon.ru,/v2/posting/fbs/cancel-reason/list,fbs,seller,write,Причины отмены отправлений,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]",null,,
ozon_seller,PostingAPI_PostingFBSDigitalActCheckStatus,POST,api-seller.ozon.ru,/v2/posting/fbs/digital/act/check-status,fbs,seller,write,Статус формирования накладной,none,,DEPRECATED,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2PostingFBSDigitalActCheckStatusRequest""}}}",,
ozon_seller,PostingAPI_PostingFBSGetDigitalAct,POST,api-seller.ozon.ru,/v2/posting/fbs/digital/act/get-pdf,fbs,seller,write,Получить лист отгрузки по перевозке,none,,DEPRECATED,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2PostingFBSGetDigitalActRequest""}}}",,
ozon_seller,PostingAPI_GetFbsPostingByBarcode,POST,api-seller.ozon.ru,/v2/posting/fbs/get-by-barcode,fbs,seller,write,Получить информацию об отправлении по штрихкоду,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/postingGetFbsPostingByBarcodeRequest""}}}",,
ozon_seller,PostingAPI_PostingFBSPackageLabel,POST,api-seller.ozon.ru,/v2/posting/fbs/package-label,orders_fbs,seller,read,Напечатать этикетку,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/postingPostingFBSPackageLabelRequest""}}}",,
ozon_seller,PostingAPI_CreateLabelBatchV2,POST,api-seller.ozon.ru,/v2/posting/fbs/package-label/create,fbs,seller,write,Создать задание на формирование этикеток,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1CreateLabelBatchRequest""}}}",,
ozon_seller,PostingAPI_CancelFbsPostingProduct,POST,api-seller.ozon.ru,/v2/posting/fbs/product/cancel,fbs,seller,write,Отменить отправку некоторых товаров в отправлении,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/postingPostingProductCancelRequest""}}}",,
ozon_seller,PostingAPI_ListCountryProductFbsPostingV2,POST,api-seller.ozon.ru,/v2/posting/fbs/product/country/list,fbs,seller,write,Список доступных стран-изготовителей,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2FbsPostingProductCountryListRequest""}}}",,
ozon_seller,PostingAPI_SetCountryProductFbsPostingV2,POST,api-seller.ozon.ru,/v2/posting/fbs/product/country/set,fbs,seller,write,Добавить информацию о стране-изготовителе товара,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2FbsPostingProductCountrySetRequest""}}}",,
ozon_seller,CertificateAccordanceTypes,GET,api-seller.ozon.ru,/v2/product/certificate/accordance-types/list,certificates,seller,read,Список типов соответствия требованиям (версия 2),none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]",null,,
